"matrix.NA..ncol...1..nrow...length.rt_test.id..2.","treatment","speed","precision","target_a","comp_a","dec_a","bias_a","target_s","comp_s","dec_s","bias_s","target_c","comp_c","dec_c","bias_c","stay"
NA,2,1.4457919887126,0.669867839997141,0.437936763189451,0.397172712891259,0.16489052391929,0.211339389180351,0.333825059488679,0.333529929920394,0.332645010590927,0.0312631410658397,0.33666743141419,0.336882884684071,0.32644968390174,0.070762681863342,0.813412741
NA,2,4.04975689916035,0.731006727078663,0.46524287777792,0.438009838277666,0.0967472839444146,0.228134205991868,0.33295538216959,0.332733185725288,0.334311432105122,0.0127317619249025,0.323694791655235,0.325996719364344,0.350308488980421,0.0322501232136602,1.169080266
NA,2,3.76617350762805,0.784127791082071,0.499356515943241,0.463056118003081,0.0375873660536784,0.25561750198119,0.335973692309313,0.336350339376294,0.327675968314393,0.00898433981707864,0.381134694682621,0.373195961727022,0.245669343590356,0.0589546025406852,0.645134934
NA,2,3.83096290356888,0.725991033780717,0.460907699062845,0.425976509509097,0.113115791428058,0.212461802281946,0.33246650355142,0.332163380886241,0.335370115562339,0.00817198163014336,0.315107850809148,0.319491457077131,0.36540069211372,0.0291547777130819,0.816223199
NA,2,3.51506441660571,0.741989056470898,0.460316255314671,0.430717891549096,0.108965853136233,0.201452606297167,0.331084389590404,0.330544664707354,0.338370945702241,0.00652351360197769,0.287044605128946,0.295559093966289,0.417396300904765,0.0631441495334229,0.818050861
NA,2,1.15383084575369,0.759797135611275,0.477218238565481,0.440240264642679,0.0825414967918399,0.217118785008247,0.332475842262775,0.332002189773553,0.335521967963672,0.0145902884604404,0.312487163310193,0.31789796487872,0.369614871811086,0.0390375129600754,0.896843333
NA,2,4.10038088086385,0.657393807284137,0.422420146870789,0.397999499462398,0.179580353666813,0.203412705370996,0.332434253961237,0.332154489644714,0.335411256394049,0.0029285336873619,0.315140372595237,0.319620112557603,0.36523951484716,0.0384165631444884,0.785597882
NA,2,1.392497425314,0.972576561799002,0.545490103411522,0.454509896588478,0,0.18478542761846,0.332937554383381,0.326947811821677,0.340114633794942,0.0275459689119968,0.249429022931012,0.29751746105662,0.453053516012367,0.0699860457785011,0.884610987
NA,2,1.7084817960432,0.890509987354749,0.545821011614237,0.44140379640625,0.0127751919795134,0.212041359460451,0.336566424663804,0.332138694305806,0.33129488103039,0.0387500792709172,0.325691871980868,0.344226578727969,0.330081549291163,0.0880650440382996,1.093277795
NA,3,1.68275042140024,0.875229798606156,0.515665744414795,0.448690079882713,0.0356441757024914,0.193274398826107,0.333429389277727,0.325365273283541,0.341205337438732,0.0461895224613952,0.232113241920406,0.295497683016398,0.472389075063196,0.119399289123685,1.733767585
NA,3,1.37710516089549,0.862344856312112,0.521686538313527,0.464924535436501,0.0133889262499721,0.234077757613267,0.334560855895048,0.333952098919226,0.331487045185726,0.0166430749779449,0.344828641824033,0.345884610714958,0.309286747461009,0.0406628839919952,1.373785378
NA,3,1.46093559402672,0.804194518713009,0.496099774444368,0.441438715918461,0.0624615096371713,0.206085351578464,0.331935328387892,0.331202589984649,0.336862081627459,0.0116930953227726,0.301254255537399,0.310398499685054,0.388347244777548,0.0370419241832087,2.0747649845
NA,3,4.7054248442847,0.643672156408986,0.396595177439884,0.365097670240523,0.238307152319593,0.140323503119179,0.332151233598738,0.330232469568143,0.337616296833119,0.0424775593132241,0.299066464705091,0.31902624320671,0.3819072920882,0.105932269069374,0.373959635
NA,3,2.74685661204369,0.661736197915702,0.432410100352041,0.392195161969095,0.175394737678865,0.215625340365371,0.334692781875594,0.333044890754705,0.332262327369701,0.064823920265608,0.332615051240561,0.338883781475717,0.328501167283722,0.145047875366953,0.9159189305
NA,3,3.49816487154693,0.611488088987664,0.396898158331314,0.370449407112997,0.232652434555689,0.213342599729575,0.334496053140133,0.331935951554673,0.333567995305194,0.109504105221219,0.319905903261078,0.33359782591214,0.346496270826782,0.24300876364049,1.490214246
NA,3,3.76595580190081,0.717114539997346,0.442822516168655,0.4091665426079,0.148010941223445,0.186032491011814,0.332008342836338,0.329525778572041,0.338465878591621,0.04544748811942,0.279343051719558,0.30233753378753,0.418319414492912,0.119930869986143,0.619327206
NA,3,2.17934265860079,0.742401792666277,0.467328655039833,0.425692682459426,0.106978662500741,0.207469465040426,0.332515598662754,0.331639339664771,0.335845061672476,0.0223156175456039,0.3086021698609,0.317325967936392,0.374071862202708,0.056682923817052,1.6572063255
NA,3,3.16995644352989,0.72529378262741,0.450005363675366,0.411728347256395,0.138266289068239,0.184863462205062,0.33117890224444,0.330353412451902,0.338467685303658,0.00765129455676142,0.288460415592759,0.300670486054219,0.410869098353022,0.0631730520237848,0.6153018
NA,3,1.56733674694502,0.854515888294612,0.512371328101361,0.46263007444253,0.0249985974561089,0.219552156359897,0.332867569767293,0.330493952941407,0.336638477291301,0.0273664084900084,0.29213257068907,0.310929567698368,0.396937861612563,0.0694039897075636,0.662687784
NA,3,2.00485520723615,0.901775522125861,0.525311227082994,0.463684474486566,0.0110042984304397,0.214499814117653,0.334764589802301,0.327084156615718,0.338151253581981,0.0423295846367703,0.253373214852942,0.30936157521086,0.437265209936198,0.107156477968465,2.382711945
NA,3,1.69445571069616,0.857497074145254,0.507520631210101,0.456662353229449,0.03581701556045,0.197457504229195,0.329488174872838,0.328427586616451,0.342084238510711,0.0072839733410228,0.253113178780804,0.268280676247837,0.478606144971359,0.0663242802221981,1.817223182
NA,3,2.7391860162342,0.756459360728577,0.462219576941962,0.430962613881641,0.106817809176398,0.195470247244348,0.33101620803564,0.329324700444951,0.339659091519409,0.0294211267217651,0.269561199152573,0.287453404179577,0.44298539666785,0.092959527132834,0.994461827
NA,3,3.53824017006585,0.74976092723904,0.43309769002792,0.416594999368702,0.150307310603377,0.152190455680973,0.327982058513345,0.326886205380804,0.345131736105851,0.0165964262897418,0.216474853230958,0.23160609182123,0.551919054947812,0.157483247903575,1.223456643
NA,3,1.95918847016422,0.74581725062744,0.497666123419343,0.427852964408344,0.0744809121723127,0.24943301005645,0.337892064893738,0.338827014168358,0.323280920937905,0.0309327825394122,0.404540814015701,0.378605093056842,0.216854092927458,0.106748249445459,1.7141262225
NA,3,1.90711061563067,0.724433446289134,0.442960056943221,0.409905681009671,0.147134262047108,0.179529820594756,0.331413887537515,0.329033160353144,0.339552952109341,0.0407671954734544,0.270586238235576,0.294368447634026,0.435045314130398,0.115350823738339,1.4483570765
NA,3,2.85766360207226,0.681485899614319,0.434725498714178,0.387778085040655,0.177496416245168,0.200184758553887,0.335375015538117,0.330778610402262,0.333846374059621,0.0878630821873184,0.309344925760296,0.334029059713424,0.35662601452628,0.194092685886348,0.6792556985
NA,3,3.2738780789772,0.692527223747291,0.450051313423313,0.417435627118245,0.132513059458443,0.228790216902374,0.333918204959636,0.333646054968366,0.332435740071999,0.0246213243623699,0.33889224098945,0.339152536239328,0.321955222771222,0.0587620354940108,1.032774582
NA,3,1.35999270789128,0.719625069122476,0.465855420203328,0.410909614919219,0.123234964877453,0.223058056305636,0.336741589695828,0.332466033147254,0.330792377156918,0.0747864632721548,0.32997738215043,0.346052764405579,0.32396985344399,0.168055890045445,1.249029921
NA,3,3.12231011866334,0.711425070683756,0.452508738571568,0.421320839019362,0.12617042240907,0.215768770005002,0.332936798045536,0.331999261876364,0.3350639400781,0.0306489523397265,0.313902525633465,0.321731274487942,0.364366199878593,0.0759154275895639,1.0448540775
NA,3,1.64925837169404,0.824446065309684,0.4903111306514,0.443316930889652,0.0663719384589488,0.184746675629251,0.329103066956952,0.327931850331181,0.342965082711867,0.00550326038740069,0.246273716080858,0.263519470968542,0.4902068129506,0.0810163395282843,1.8237194795
NA,3,1.41246942465489,0.732346905595557,0.458054351016574,0.401306063880702,0.140639585102723,0.178379003968451,0.33221548615331,0.330708869871162,0.337075643975528,0.0254770337908633,0.300727271952951,0.316432117972051,0.382840610074998,0.0637944668572685,1.4523871255
NA,3,5.91773551139276,0.631460475687985,0.395301119477876,0.375107385370799,0.229591495151325,0.368521203253229,0.350060512388863,0.323140943913905,0.326798543697232,0.319719944322126,0.272491961001479,0.362158255461906,0.365349783536616,0.639101573116347,0.2920277735
NA,3,1.82316809356731,0.902717125798952,0.506743826802094,0.46828965203438,0.024966521163526,0.179170517425994,0.325681078502503,0.323463836804615,0.350855084692882,0.0158837005997263,0.167087956102731,0.192009943369937,0.640902100527332,0.122178446034591,1.554892488
NA,3,1.19086645742583,0.755739987079597,0.470561012136839,0.405636932981187,0.123802054881974,0.176327893288433,0.331774793895965,0.330617134732618,0.337608071371418,0.0112339250733057,0.299038101033549,0.313785525099162,0.38717637386729,0.0417653217759053,1.5844223775
NA,3,1.43081260755408,0.786086628341924,0.491227706064856,0.432713667830157,0.0760586261049873,0.210376672896512,0.334432492980372,0.331010325241382,0.334557181778246,0.0451404616061079,0.306369587735928,0.327969408074198,0.365661004189874,0.106606530851281,1.616688185
NA,3,3.31652619944845,0.727544363463189,0.501739196249511,0.406451526491273,0.0918092772592167,0.24741866420351,0.338825049167825,0.341953109993886,0.319221840838289,0.0343428289497489,0.4255783766073,0.374042003100378,0.200379620292321,0.13080290187289,3.02130125
NA,3,1.54230723628906,0.938624697227411,0.533901265354195,0.445485923929262,0.0206128107165427,0.181497679209613,0.339228247452412,0.316368267405924,0.344403485141664,0.0616692261640082,0.160285332090091,0.317969820493844,0.521744847416065,0.159979004931479,1.684037651
NA,3,2.66162685340373,0.690201577623687,0.436241018687623,0.407647435695676,0.1561115456167,0.198246491701167,0.331934717664591,0.331348746743799,0.336716535591609,0.0156047955342968,0.302545153938041,0.310481596541466,0.386973249520493,0.0577529912309725,0.8725330575
NA,3,1.90026536316853,0.747373684298894,0.461904970294953,0.418000892012198,0.120094137692849,0.197889348800106,0.334223488675676,0.32880563381903,0.336970877505294,0.0654995895620671,0.278053088775459,0.316694982901674,0.405251928322867,0.159598012603654,2.337792818
NA,3,1.05336699316193,0.668587890716739,0.419168772471498,0.387655310695413,0.19317591683309,0.172838895455345,0.331751584147481,0.330808915414262,0.337439500438257,0.0187226390968668,0.298134274714915,0.310642136039949,0.391223589245136,0.0706876005905166,1.3781344115
NA,3,2.61584539886252,0.940046495863341,0.493946169690956,0.450638420942091,0.0554154093669526,0.351201316450891,0.493051233048115,0.247875655484512,0.259073111467373,0.306554225854711,0.133110451434492,0.454977044604394,0.411912503961114,0.46487906047475,0.879274234
NA,3,2.58328461967119,0.666957142773758,0.432913541454412,0.401881718962511,0.165204739583078,0.216798766974546,0.333598508905347,0.332885576436324,0.33351591465833,0.0380393777725801,0.3281205764609,0.332407192314631,0.339472231224469,0.0894301046503505,0.852076861
NA,3,3.28436412092325,0.575201092897793,0.373182445190564,0.355828782560851,0.270988772248586,0.167081381330518,0.332809741266797,0.332445850334757,0.334744408398446,0.004595923694409,0.32247157644876,0.327494421427284,0.350034002123956,0.0436523669237746,0.4810734245
NA,3,4.23804239789739,0.661595641470676,0.422866260215236,0.398292383495491,0.178841356289273,0.204131822326087,0.332732586270644,0.331670544938783,0.335596868790573,0.0414853131069406,0.309315637943918,0.318859048165347,0.371825313890735,0.103738966955894,1.024062823
NA,3,3.94397431873076,0.673265865247923,0.435824282487017,0.407840929532667,0.156334787980316,0.219055618932915,0.333204740411591,0.33291502790408,0.33388023168433,0.0207665667067564,0.327363048232126,0.329776911859326,0.342860039908547,0.049998946053478,0.78941108
NA,3,3.69045846017018,0.662263999807268,0.423779666373624,0.378662069801888,0.197558263824487,0.218476026868977,0.337593298831669,0.330075396431142,0.332331304737189,0.130851124226746,0.307958278010903,0.341001596895215,0.351040125093882,0.277549734162066,0.519583886
NA,3,1.16699550163789,0.846690565298623,0.519865058407917,0.444017535874323,0.0361174057177601,0.213351673023566,0.335674276115924,0.330597412999057,0.333728310885019,0.0440102697900984,0.304372054894379,0.333473977982769,0.362153967122853,0.103326612802568,1.278972799
NA,3,1.86814783471983,0.666722224120865,0.423560818619073,0.386047584890402,0.190391596490525,0.184480292987575,0.332988681068108,0.331286212297683,0.335725106634209,0.0492369192145658,0.308657015812293,0.32280762773786,0.368535356449847,0.115059250264908,2.919575905
NA,3,2.64999667605062,0.692504082432104,0.43971033285986,0.398906491318959,0.161383175821181,0.202093938866045,0.334478606895443,0.330742712898155,0.334778680206402,0.072883393545163,0.304633764629771,0.328117415869658,0.367248819500571,0.169004788271107,0.796100681
NA,3,5.68324998636186,0.603452630632924,0.387850635736957,0.372032450132917,0.240116914130126,0.193482674127146,0.332858420462399,0.331715050484932,0.335426529052669,0.0679489147140173,0.310886018544927,0.320956256586949,0.368157724868125,0.167993225316269,1.177239821
NA,3,3.24934775833995,0.633169216743154,0.405327613319642,0.379115447331104,0.215556939349254,0.201408322052351,0.333939547055024,0.33119977203528,0.334860680909695,0.0901070896531803,0.308932119218869,0.32706663598116,0.364001244799972,0.209628531145703,0.4038635075
NA,3,2.8385988278729,0.696566597079914,0.451034822168094,0.406187621550053,0.142777556281852,0.217418765486655,0.33494690512033,0.332668335343081,0.332384759536589,0.0603693628397058,0.328627277565744,0.338827841665152,0.332544880769105,0.137658106893553,1.0184849875
NA,3,1.15521262767294,0.732849487147686,0.458391698346741,0.409497127776376,0.132111173876882,0.188483735157096,0.332425495885059,0.330621221130086,0.336953282984855,0.0336654131848732,0.297760294497275,0.314516889301093,0.387722816201633,0.0831354003930754,1.213030951
NA,3,3.00902070394367,0.64186049504663,0.408388146227177,0.386753983546229,0.204857870226594,0.188363824749947,0.332143829693285,0.33145408169986,0.336402088606855,0.0271326451410857,0.305115383251434,0.313678960951641,0.381205655796926,0.080671495182845,1.518180378
NA,3,1.43794990417876,0.811984502414798,0.496811853582989,0.445455860136197,0.0577322862808134,0.206100414593927,0.331749357395021,0.330551734392312,0.337698908212668,0.0182850839629925,0.291210133837468,0.304092864749638,0.404697001412895,0.052183930103483,1.334171128
NA,3,3.23198799481047,0.676984428669295,0.440140416007095,0.403760759603513,0.156098824389392,0.217448611286819,0.333922961008152,0.333136248469748,0.332940790522099,0.0398348343696927,0.332127313645476,0.335745474372557,0.332127211981966,0.0923114199964578,0.804843346
NA,3,1.38789336681708,0.886216664377153,0.521003933289661,0.438055910186945,0.0409401565233936,0.18757958402463,0.337664121669743,0.322184040526606,0.340151837803651,0.0632585424799101,0.215301057002007,0.319825098604433,0.46487384439356,0.155530815702196,1.147973508
NA,3,1.16663044433797,0.627909323327375,0.397870971503037,0.376625706517826,0.225503321979137,0.172829120030263,0.331997695402182,0.33132088255781,0.336681422040009,0.0192998389162021,0.304207061910083,0.313656521063035,0.382136417026882,0.0782293603309411,1.20578606
NA,3,3.55293526462117,0.717875355023168,0.403735420490369,0.391421028682093,0.204843550827537,0.11859908103025,0.32845570369434,0.327344364331472,0.344199931974188,0.0179525532054759,0.224690211489996,0.240671143622969,0.534638644887035,0.168984248108831,0.568330986
NA,3,3.87302108234975,0.679352611747466,0.426772912207498,0.394820399557285,0.178406688235217,0.184899053230266,0.332331625146349,0.330656416243277,0.337011958610374,0.0432367177102592,0.296772795538175,0.312778681622204,0.390448522839621,0.109618676896475,0.9392568285
NA,3,2.77926855111951,0.69158536215325,0.454945668340352,0.413397554758265,0.131656776901382,0.238992617118927,0.336135537790207,0.334177274045152,0.329687188164641,0.0637587619785837,0.349659874394278,0.352695572928581,0.297644552677141,0.147632602098055,1.374722112
NA,3,1.3329108163873,0.713896626965559,0.448742266147197,0.4042813271446,0.146976406708203,0.201725263101728,0.335186600446614,0.329705283182129,0.335108116371257,0.0792991066362527,0.293946944691996,0.327975355772022,0.378077699535982,0.184846008436301,1.196240848
NA,3,3.21451724723858,0.598530758377678,0.384287965048538,0.366633016079749,0.249079018871713,0.185611814993851,0.332927122016908,0.331711861151622,0.33536101683147,0.0712888518599157,0.312360827460632,0.322992547848895,0.364646624690473,0.17158266068334,0.493133896
NA,3,5.34693960026402,0.687404048619181,0.428943507694116,0.390730337583285,0.180326154722599,0.232252013065656,0.340964330487627,0.326544051045346,0.332491618467026,0.15504624210191,0.276154084934133,0.345959264115849,0.377886650950018,0.346268501600754,0.597423351
NA,3,1.19729985139215,0.802908253049954,0.496977267226883,0.441176874800659,0.0618458579724586,0.208219026635575,0.332292002326435,0.331511744893904,0.336196252779662,0.0144758055371546,0.306486767828097,0.315110389874873,0.378402842297029,0.0385893341254006,1.106981179
NA,3,1.14733371676271,0.737402329212489,0.442312628321169,0.405987296343831,0.151700075335,0.162970105876192,0.330577911123331,0.328117163997924,0.341304924878746,0.0341116886929428,0.258018003778711,0.285045060236404,0.456936935984885,0.111663600199193,1.353343499
NA,3,2.55663227784294,0.592519129930391,0.379144831720277,0.365248473925253,0.25560669435447,0.171230570206824,0.332293038463966,0.331749247741834,0.335957713794201,0.0288669387509773,0.309982099041384,0.317398402622387,0.372619498336229,0.0950776471459752,0.9857149965
NA,3,2.36047994435302,0.80504899711718,0.483306353598284,0.452677506765523,0.0640161396361931,0.203566071149121,0.330138572144712,0.32896363627524,0.340897791580049,0.0182046129961245,0.258795977765442,0.272726377054872,0.468477645179686,0.0807691709257999,1.291745207
NA,3,1.53290085169758,0.895126007225397,0.518155736528321,0.456529990514577,0.0253142729571027,0.190842793939296,0.3315411888449,0.324424975769444,0.344033835385656,0.0390749643306844,0.211425271500403,0.272595664026046,0.515979064473551,0.110395694124053,0.9127134871
NA,3,3.27390233217952,0.806918051252345,0.497178656593097,0.430317607479082,0.0725037359278215,0.233924781566267,0.347829935170555,0.323603507576795,0.32856655725265,0.117480235081752,0.257042683939843,0.364912848494436,0.378044467565721,0.271986716817067,0.4330145435
NA,3,2.53260458219933,0.74773975892951,0.490334830020051,0.402603945337643,0.107061224642306,0.233944392415166,0.342861830479565,0.332301063200163,0.324837106320272,0.108120218915206,0.338033425559641,0.359091381089406,0.302875193350953,0.226298531983401,0.935740857
NA,3,1.70768103738954,0.839932216682633,0.514974179191872,0.471032881305596,0.0139929395025313,0.252872768650751,0.336112745457898,0.336547012004122,0.32734024253798,0.00547454744651615,0.384184931760411,0.375645230445905,0.240169837793685,0.0492082486947489,0.59657544375
NA,3,2.60576806729863,0.638273421099236,0.397456353233011,0.377085492829784,0.225458153937204,0.162829389208321,0.331731012429081,0.330477797715247,0.337791189855672,0.039801945875104,0.292029826016172,0.306738416274624,0.401231757709204,0.118555177177408,0.653974536
NA,3,1.42508371219113,0.703158099742265,0.442987222440582,0.406160379993434,0.150852397565984,0.192777017559572,0.33219370572488,0.331097066737238,0.336709227537881,0.0276354997600235,0.301570261102772,0.313307100064055,0.385122638833173,0.0728479191154248,0.61022978965
NA,3,2.49433987362941,0.786601596376971,0.457945614182092,0.433975862345148,0.10807852347276,0.168280683571521,0.32782560224191,0.326660940208721,0.345513457549369,0.0131890668055234,0.215588058714116,0.231632144708488,0.552779796577396,0.134008294220571,1.4658905055
NA,3,2.49944599376248,0.709079910640309,0.456807890137902,0.428116172576308,0.11507593728579,0.232072951081644,0.333616039360906,0.333409712778296,0.332974247860798,0.0178572253449754,0.3351089047306,0.335895156677866,0.328995938591533,0.0433434680541029,1.2495393435
NA,3,2.42886041044606,0.858158685521955,0.504964851771967,0.460215576397813,0.03481957183022,0.2050443392281,0.332358710426352,0.326683098547937,0.340958191025711,0.0419601701159732,0.238131837072636,0.285634614513894,0.47623354841347,0.113851894738143,1.6338540915
NA,3,2.42852552443045,0.776475409727841,0.457534572714271,0.432770507613682,0.109694919672048,0.17560172359847,0.328949378657099,0.327096116017289,0.343954505325613,0.026432868521632,0.227274974564312,0.24880326737696,0.523921758058728,0.128288526444913,1.501123558
NA,3,4.13883788173148,0.642583815978356,0.40644526965066,0.380167243685349,0.213387486663991,0.179661401524286,0.332564020201398,0.331009396999406,0.336426582799196,0.0526981558350758,0.302794274840171,0.31734757544293,0.379858149716899,0.130059745830241,0.5531350875
NA,3,3.58353898103043,0.767480413857944,0.484976005706831,0.366587239517914,0.148436754775255,0.166054905831086,0.337403919438518,0.330136013108906,0.332460067452576,0.0730103480906511,0.314202408154621,0.340482150915793,0.345315440929586,0.136555005842442,1.6787058635
NA,3,3.31187268858313,0.632823749340986,0.397499744468048,0.377925325527344,0.224574930004608,0.170688277910347,0.331908772126122,0.330826603076061,0.337264624797817,0.0393695512327566,0.29664355116197,0.309289026381372,0.394067422456659,0.114212643511907,0.548635557
NA,3,1.66137883742628,0.833147414578027,0.516736304635825,0.440678207271946,0.0425854880922292,0.223325170171452,0.339487656505339,0.329987368909401,0.33052497458526,0.0659148629637959,0.306376095549254,0.349878514425323,0.343745390025422,0.152891517027645,1.246310144
NA,3,2.92398293692005,0.751318585826249,0.506589675706089,0.383267361289079,0.110142963004832,0.222907810494774,0.341894901458946,0.336503711723264,0.321601386817791,0.0937453269462751,0.367357608459407,0.351985947352087,0.280656444188506,0.182839793621573,0.785453707
NA,3,6.63135873202287,0.620418867073358,0.391080025826688,0.370487840361201,0.238432133812111,0.204706356669544,0.33456630919348,0.329992415640268,0.335441275166252,0.129762494327783,0.296689164791066,0.32620582852179,0.377105006687143,0.303652256451359,0.9046118685
NA,3,3.19903237373363,0.788265802262549,0.471422437335339,0.432835896435744,0.0957416662289169,0.18782011946194,0.332121185257633,0.326847101610148,0.341031713132218,0.0519969483814508,0.242240883188001,0.28754169979541,0.470217417016589,0.141025810116904,0.712519927
NA,3,4.83393297599852,0.74823627416316,0.456796434688152,0.442122127802877,0.101081437508971,0.207550304970061,0.330158210560165,0.329767042179255,0.340074747260579,0.00941295342100418,0.266858154111309,0.272769982555629,0.460371863333062,0.0915095196744548,0.541930191
NA,3,2.76197697247578,0.702969333161559,0.444863333721457,0.39439522629176,0.160741439986784,0.332313661290977,0.362047668059097,0.319798954993785,0.318153376947118,0.2633481973819,0.266626003268065,0.377628687288746,0.355745309443189,0.523081609993081,0.798413497
NA,3,3.41251533326638,0.766972107199498,0.440073066514645,0.415249421824745,0.14467751166061,0.154491998662851,0.330226773857782,0.325269150460822,0.344504075681396,0.052919567786752,0.211723286037011,0.25979383418742,0.528482879775569,0.169950455080299,0.6068061665
NA,3,3.50654535227957,0.93394910827927,0.406245242478344,0.480756708647157,0.112998048874499,0.400984355149433,0.499835471695899,0.231763054050212,0.268401474253889,0.380354846033239,0.0623736472929143,0.474535836989021,0.463090515718064,0.61323291482763,2.0886444675
NA,3,2.00888352987523,0.774547018823084,0.482250782986475,0.435758938632536,0.0819902783809885,0.207124143702749,0.33195292768984,0.331495709114304,0.336551363195857,0.00522017704787298,0.30491201419222,0.311812203935962,0.383275781871818,0.0329086418312,0.7120326705
NA,3,3.11231277148215,0.698122075681387,0.46356479041325,0.393922781546856,0.142512428039894,0.271308956325444,0.346241881889149,0.331415136374294,0.322342981736557,0.164820934470414,0.335174596772057,0.36283576208598,0.301989641141963,0.335769436439615,1.1609860185
NA,3,2.59822671234033,0.794680255163965,0.493578452916955,0.442767616236076,0.0636539308469689,0.213777545703485,0.332822046211934,0.331722843461183,0.335455110326884,0.0220702269417782,0.310305885519428,0.31973754468681,0.369956569793761,0.0544546232712955,0.928164334
NA,3,3.00358537531902,0.737707942468744,0.496816661353782,0.417664258775577,0.0855190798706412,0.259055547891585,0.342111282346075,0.337634501326626,0.320254216327299,0.0872011701805436,0.393398423545288,0.375905953540508,0.230695622914204,0.198729185808525,0.7842930575
NA,3,3.00627122555292,0.593295802434737,0.385804132691717,0.368209152362356,0.245986714945927,0.191652691960643,0.332851545402304,0.332498460269172,0.334649994328524,0.0281791035782319,0.321768932445429,0.326057907964009,0.352173159590562,0.0705750036451853,0.7869411705
NA,3,1.11902528533774,0.645777463409412,0.414170978887211,0.381756278439801,0.204072742672988,0.185628376074676,0.332730214045195,0.331978473528516,0.335291312426289,0.0302300762241972,0.315975513498651,0.323911194309185,0.360113292192164,0.0727361572066701,0.8078820582
NA,3,2.94469583695953,0.746590761558214,0.45428031972798,0.422959881476525,0.122759798795495,0.188253705040084,0.33137207384196,0.328645882317952,0.339982043840088,0.0420667308550016,0.26251326535281,0.288564209783487,0.448922524863703,0.119779705637821,0.7368296
NA,3,1.25815203087459,0.809912260196953,0.504880780994964,0.440849547367896,0.0542696716371395,0.215527009881464,0.334399249905148,0.331989689431638,0.333611060663214,0.0350513052207719,0.318517988504013,0.33250896926361,0.348973042232377,0.0824242291640443,0.988380218
NA,3,5.21671982761132,0.69704212022005,0.409442060416576,0.387726558042235,0.202831381541189,0.210679642782977,0.340775735152944,0.323019276295036,0.336204988552019,0.159140379881268,0.234675782991325,0.338681194345983,0.426643022662692,0.383410974382487,0.34428608
NA,3,4.45605487907575,0.724048801515903,0.459461847836308,0.361654715334093,0.178883436829599,0.17671841854853,0.338132203766338,0.330285850916722,0.33158194531694,0.0953879958388979,0.316214988464804,0.34127299458557,0.342512016949626,0.17481202568479,0.388300989
NA,3,3.35851961515622,0.764942382786605,0.489335922952108,0.426701362851321,0.0839627141965712,0.236915593617896,0.341010493710521,0.330856035495098,0.328133470794381,0.0927450108224154,0.320321983377104,0.357791514983669,0.321886501639227,0.211046404070293,0.8979282275
NA,3,3.97886020858374,0.703368375830907,0.430230803529358,0.40409693612795,0.165672260342692,0.179265633732786,0.331710716076989,0.328944566661436,0.339344717261575,0.052310519806988,0.26884307966961,0.29491328266887,0.43624363766152,0.144015796030222,0.716635738
NA,3,2.77811097502603,0.712971266271764,0.449525170371852,0.412674944722596,0.137799884905551,0.201166584646451,0.332771836783201,0.331047954274666,0.336180208942132,0.0402387502700519,0.301880702544989,0.316487035529829,0.381632261925182,0.0993967107822309,0.903451721
NA,3,2.84279502110441,0.836003882613222,0.508274924351111,0.450526445110365,0.0411986305385235,0.216220706895144,0.335436694048758,0.32923165060419,0.335331655347053,0.0501990820269025,0.284636871746878,0.32493821612892,0.390424912124202,0.122247514559864,0.910198305
